	Chr	Pos	PhyloP	Strand	EnsemblID	isSub
36083	chr7	139789974	2.013	-	ENSG00000006459	False
36084	chr7	139789975	1.796	-	ENSG00000006459	False
36085	chr7	139789976	1.993	-	ENSG00000006459	False
36086	chr7	139789977	1.46	-	ENSG00000006459	False
36087	chr7	139789978	2.959	-	ENSG00000006459	False
36088	chr7	139789979	0.898	-	ENSG00000006459	False
36089	chr7	139789980	2.074	-	ENSG00000006459	False
36090	chr7	139789981	2.79	-	ENSG00000006459	False
36091	chr7	139789982	1.092	-	ENSG00000006459	False
36092	chr7	139789983	0.981	-	ENSG00000006459	False
36093	chr7	139789984	0.119	-	ENSG00000006459	False
36094	chr7	139789985	3.01	-	ENSG00000006459	False
36095	chr7	139789986	1.06	-	ENSG00000006459	False
36096	chr7	139789987	2.218	-	ENSG00000006459	False
36097	chr7	139789988	2.156	-	ENSG00000006459	False
36098	chr7	139789989	2.229	-	ENSG00000006459	False
36099	chr7	139789990	3.825	-	ENSG00000006459	False
36100	chr7	139789991	1.333	-	ENSG00000006459	False
36101	chr7	139789992	1.56	-	ENSG00000006459	False
36102	chr7	139789993	2.864	-	ENSG00000006459	False
36103	chr7	139789994	1.503	-	ENSG00000006459	False
36104	chr7	139789995	0.237	-	ENSG00000006459	False
36105	chr7	139789996	-0.151	-	ENSG00000006459	False
36106	chr7	139789997	3.855	-	ENSG00000006459	False
36107	chr7	139789998	0.713	-	ENSG00000006459	False
36108	chr7	139789999	0.681	-	ENSG00000006459	False
36109	chr7	139790000	-0.293	-	ENSG00000006459	False
36110	chr7	139790001	1.942	-	ENSG00000006459	False
36111	chr7	139790002	0.377	-	ENSG00000006459	False
36112	chr7	139790003	0.368	-	ENSG00000006459	False
36113	chr7	139790004	2.156	-	ENSG00000006459	False
36114	chr7	139790005	-0.841	-	ENSG00000006459	False
36115	chr7	139790006	0.95	-	ENSG00000006459	False
36116	chr7	139790007	0.626	-	ENSG00000006459	False
36117	chr7	139790008	0.568	-	ENSG00000006459	False
36118	chr7	139790009	0.173	-	ENSG00000006459	False
36119	chr7	139790010	2.192	-	ENSG00000006459	False
36120	chr7	139790011	0.102	-	ENSG00000006459	False
36121	chr7	139790012	3.792	-	ENSG00000006459	False
36122	chr7	139790013	0.787	-	ENSG00000006459	False
36123	chr7	139790014	1.162	-	ENSG00000006459	False
36124	chr7	139790015	0.02	-	ENSG00000006459	False
36125	chr7	139790016	1.755	-	ENSG00000006459	False
36126	chr7	139790017	0.945	-	ENSG00000006459	False
36127	chr7	139790018	2.748	-	ENSG00000006459	False
36128	chr7	139790019	0.276	-	ENSG00000006459	False
36129	chr7	139790020	0.922	-	ENSG00000006459	False
36130	chr7	139790021	0.029	-	ENSG00000006459	False
36131	chr7	139790022	0.725	-	ENSG00000006459	False
36132	chr7	139790023	0.179	-	ENSG00000006459	False
36133	chr7	139790024	1.488	-	ENSG00000006459	False
36134	chr7	139790025	1.153	-	ENSG00000006459	False
36135	chr7	139790026	1.342	-	ENSG00000006459	False
36136	chr7	139790027	0.163	-	ENSG00000006459	False
36137	chr7	139790028	2.122	-	ENSG00000006459	False
36138	chr7	139790029	0.795	-	ENSG00000006459	False
36139	chr7	139790030	0.504	-	ENSG00000006459	False
36140	chr7	139790031	0.001	-	ENSG00000006459	False
36141	chr7	139790032	-0.294	-	ENSG00000006459	False
36142	chr7	139790033	0.348	-	ENSG00000006459	False
36143	chr7	139790034	2.104	-	ENSG00000006459	False
36144	chr7	139790035	-0.008	-	ENSG00000006459	False
36145	chr7	139790036	-0.553	-	ENSG00000006459	False
36146	chr7	139790037	-0.041	-	ENSG00000006459	False
36147	chr7	139790038	0.362	-	ENSG00000006459	False
36148	chr7	139790039	2.214	-	ENSG00000006459	False
36149	chr7	139790040	0.925	-	ENSG00000006459	False
36150	chr7	139790041	-0.597	-	ENSG00000006459	False
36151	chr7	139790042	-0.27	-	ENSG00000006459	False
36152	chr7	139790043	-0.521	-	ENSG00000006459	False
36153	chr7	139790044	0.316	-	ENSG00000006459	False
36154	chr7	139790045	0.085	-	ENSG00000006459	False
36155	chr7	139790046	0.564	-	ENSG00000006459	False
36156	chr7	139790047	-1.153	-	ENSG00000006459	False
36157	chr7	139790048	2.045	-	ENSG00000006459	False
36158	chr7	139790049	-0.02	-	ENSG00000006459	False
36159	chr7	139790050	0.411	-	ENSG00000006459	False
36160	chr7	139790051	0.744	-	ENSG00000006459	False
36161	chr7	139790052	0.466	-	ENSG00000006459	False
36162	chr7	139790053	1.058	-	ENSG00000006459	False
36163	chr7	139790054	2.123	-	ENSG00000006459	False
36164	chr7	139790055	3.8	-	ENSG00000006459	False
36165	chr7	139790056	1.371	-	ENSG00000006459	False
36166	chr7	139790057	-2.475	-	ENSG00000006459	False
36167	chr7	139790058	-0.106	-	ENSG00000006459	False
36168	chr7	139790059	2.901	-	ENSG00000006459	False
36169	chr7	139790060	1.008	-	ENSG00000006459	False
36170	chr7	139790061	0.516	-	ENSG00000006459	False
36171	chr7	139790062	1.036	-	ENSG00000006459	False
36172	chr7	139790063	-0.059	-	ENSG00000006459	False
36173	chr7	139790064	0.732	-	ENSG00000006459	False
36174	chr7	139790065	0.396	-	ENSG00000006459	False
36175	chr7	139790066	2.916	-	ENSG00000006459	False
36176	chr7	139790067	2.054	-	ENSG00000006459	False
36177	chr7	139790068	0.259	-	ENSG00000006459	False
36178	chr7	139790069	0.416	-	ENSG00000006459	False
36179	chr7	139790070	-1.021	-	ENSG00000006459	False
36180	chr7	139790071	-1.394	-	ENSG00000006459	False
36181	chr7	139790072	0.519	-	ENSG00000006459	False
36182	chr7	139790073	1.849	-	ENSG00000006459	False
36183	chr7	139790074	0.418	-	ENSG00000006459	False
36184	chr7	139790075	-0.193	-	ENSG00000006459	False
36185	chr7	139790076	0.483	-	ENSG00000006459	False
36186	chr7	139790077	0.85	-	ENSG00000006459	False
36187	chr7	139790078	0.869	-	ENSG00000006459	False
36188	chr7	139790079	0.443	-	ENSG00000006459	False
36189	chr7	139790080	0.596	-	ENSG00000006459	False
36190	chr7	139790081	0.369	-	ENSG00000006459	False
36191	chr7	139790082	-0.653	-	ENSG00000006459	False
36192	chr7	139790083	2.227	-	ENSG00000006459	False
36193	chr7	139790084	-0.215	-	ENSG00000006459	False
36194	chr7	139790085	2.08	-	ENSG00000006459	False
36195	chr7	139790086	1.612	-	ENSG00000006459	False
36196	chr7	139790087	1.357	-	ENSG00000006459	False
36197	chr7	139790088	-0.673	-	ENSG00000006459	False
36198	chr7	139790089	1.026	-	ENSG00000006459	False
36199	chr7	139790090	0.098	-	ENSG00000006459	False
36200	chr7	139790091	0.062	-	ENSG00000006459	False
36201	chr7	139790092	2.053	-	ENSG00000006459	False
36202	chr7	139790093	0.388	-	ENSG00000006459	False
36203	chr7	139790094	-1.154	-	ENSG00000006459	False
36204	chr7	139790095	0.366	-	ENSG00000006459	False
36205	chr7	139790096	-0.161	-	ENSG00000006459	False
36206	chr7	139790097	1.161	-	ENSG00000006459	False
36207	chr7	139790098	0.062	-	ENSG00000006459	False
36208	chr7	139790099	0.085	-	ENSG00000006459	False
36209	chr7	139790100	0.531	-	ENSG00000006459	False
36210	chr7	139790101	-0.011	-	ENSG00000006459	False
36211	chr7	139790102	0.817	-	ENSG00000006459	False
36212	chr7	139790103	1.247	-	ENSG00000006459	False
36213	chr7	139790104	1.428	-	ENSG00000006459	False
36214	chr7	139790105	1.427	-	ENSG00000006459	False
36215	chr7	139790106	2.124	-	ENSG00000006459	False
36216	chr7	139790107	-0.185	-	ENSG00000006459	False
36217	chr7	139790108	-0.23	-	ENSG00000006459	False
36218	chr7	139790109	0.265	-	ENSG00000006459	False
36219	chr7	139790110	0.184	-	ENSG00000006459	False
36220	chr7	139790111	-0.071	-	ENSG00000006459	False
36221	chr7	139790112	0.708	-	ENSG00000006459	False
36222	chr7	139790113	1.275	-	ENSG00000006459	False
36223	chr7	139790114	4.139	-	ENSG00000006459	False
36224	chr7	139790115	2.15	-	ENSG00000006459	False
36225	chr7	139790116	4.534	-	ENSG00000006459	False
36226	chr7	139790117	1.074	-	ENSG00000006459	False
36227	chr7	139790118	-0.337	-	ENSG00000006459	False
36228	chr7	139790119	1.61	-	ENSG00000006459	False
36229	chr7	139790120	0.672	-	ENSG00000006459	False
36230	chr7	139790121	1.015	-	ENSG00000006459	False
36231	chr7	139790122	0.264	-	ENSG00000006459	False
36232	chr7	139790123	1.179	-	ENSG00000006459	False
36233	chr7	139790124	-0.066	-	ENSG00000006459	False
36234	chr7	139790125	-0.032	-	ENSG00000006459	False
36235	chr7	139790126	1.515	-	ENSG00000006459	False
36236	chr7	139790127	2.259	-	ENSG00000006459	False
36237	chr7	139790128	1.088	-	ENSG00000006459	False
36238	chr7	139790129	0.351	-	ENSG00000006459	False
36239	chr7	139790130	1.49	-	ENSG00000006459	False
36240	chr7	139790131	1.508	-	ENSG00000006459	False
36241	chr7	139790132	2.198	-	ENSG00000006459	False
36242	chr7	139790133	3.123	-	ENSG00000006459	False
36243	chr7	139790134	0.325	-	ENSG00000006459	False
36244	chr7	139790135	0.655	-	ENSG00000006459	False
36245	chr7	139790136	0.598	-	ENSG00000006459	False
36246	chr7	139790137	1.463	-	ENSG00000006459	False
36247	chr7	139790138	0.83	-	ENSG00000006459	False
36248	chr7	139790139	2.009	-	ENSG00000006459	False
36249	chr7	139790140	1.025	-	ENSG00000006459	False
36250	chr7	139790141	1.8	-	ENSG00000006459	False
36251	chr7	139790142	2.757	-	ENSG00000006459	False
36252	chr7	139790143	2.367	-	ENSG00000006459	False
36253	chr7	139790144	0.277	-	ENSG00000006459	False
36254	chr7	139790145	0.384	-	ENSG00000006459	False
36255	chr7	139790146	3.033	-	ENSG00000006459	False
36256	chr7	139790147	-0.33	-	ENSG00000006459	False
36257	chr7	139790148	0.154	-	ENSG00000006459	False
36258	chr7	139790149	0.214	-	ENSG00000006459	False
36259	chr7	139790150	1.177	-	ENSG00000006459	False
36260	chr7	139790151	0.169	-	ENSG00000006459	False
36261	chr7	139790152	-0.615	-	ENSG00000006459	False
36262	chr7	139790153	1.153	-	ENSG00000006459	False
36263	chr7	139790154	0.121	-	ENSG00000006459	False
36264	chr7	139790155	0.788	-	ENSG00000006459	False
36265	chr7	139790156	0.266	-	ENSG00000006459	False
36266	chr7	139790157	-0.242	-	ENSG00000006459	False
36267	chr7	139790158	-0.173	-	ENSG00000006459	False
36268	chr7	139790159	-0.225	-	ENSG00000006459	False
36269	chr7	139790160	0.126	-	ENSG00000006459	False
36270	chr7	139790161	0.061	-	ENSG00000006459	False
36271	chr7	139790162	0.666	-	ENSG00000006459	False
36272	chr7	139790163	1.62	-	ENSG00000006459	False
36273	chr7	139790164	0.55	-	ENSG00000006459	False
36274	chr7	139790165	0.68	-	ENSG00000006459	False
36275	chr7	139790166	1.092	-	ENSG00000006459	False
36276	chr7	139790167	-0.304	-	ENSG00000006459	False
36277	chr7	139790168	0.787	-	ENSG00000006459	False
36278	chr7	139790169	-1.432	-	ENSG00000006459	False
36279	chr7	139790170	-0.15	-	ENSG00000006459	False
36280	chr7	139790171	0.188	-	ENSG00000006459	False
36281	chr7	139790172	2.037	-	ENSG00000006459	False
36282	chr7	139790173	0.239	-	ENSG00000006459	False
36283	chr7	139790174	1.129	-	ENSG00000006459	False
36284	chr7	139790175	0.094	-	ENSG00000006459	False
36285	chr7	139790176	0.464	-	ENSG00000006459	False
36286	chr7	139790177	-0.477	-	ENSG00000006459	False
36287	chr7	139790178	0.77	-	ENSG00000006459	False
36288	chr7	139790179	0.203	-	ENSG00000006459	False
36289	chr7	139790180	1.827	-	ENSG00000006459	False
36290	chr7	139790181	0.455	-	ENSG00000006459	False
36291	chr7	139790182	1.146	-	ENSG00000006459	False
36292	chr7	139790183	1.779	-	ENSG00000006459	False
36293	chr7	139790184	1.332	-	ENSG00000006459	False
36294	chr7	139790185	1.018	-	ENSG00000006459	False
36295	chr7	139790186	0.537	-	ENSG00000006459	False
36296	chr7	139790187	-0.178	-	ENSG00000006459	False
36297	chr7	139790188	1.438	-	ENSG00000006459	False
36298	chr7	139790189	1.855	-	ENSG00000006459	False
36299	chr7	139790190	-0.67	-	ENSG00000006459	False
36300	chr7	139790191	1.199	-	ENSG00000006459	False
36301	chr7	139790192	3.308	-	ENSG00000006459	False
36302	chr7	139790193	1.37	-	ENSG00000006459	False
36303	chr7	139790194	0.196	-	ENSG00000006459	False
36304	chr7	139790195	0.044	-	ENSG00000006459	False
36305	chr7	139790196	-1.408	-	ENSG00000006459	False
36306	chr7	139790197	0.719	-	ENSG00000006459	False
36307	chr7	139790198	1.901	-	ENSG00000006459	False
36308	chr7	139790199	2.292	-	ENSG00000006459	False
36309	chr7	139790200	2.656	-	ENSG00000006459	False
36310	chr7	139790201	1.161	-	ENSG00000006459	False
36311	chr7	139790202	0.893	-	ENSG00000006459	False
36312	chr7	139790203	0.806	-	ENSG00000006459	False
36313	chr7	139790204	3.126	-	ENSG00000006459	False
36314	chr7	139790205	-0.036	-	ENSG00000006459	False
36315	chr7	139790206	0.782	-	ENSG00000006459	False
36316	chr7	139790207	0.811	-	ENSG00000006459	False
36317	chr7	139790208	4.069	-	ENSG00000006459	False
36318	chr7	139790209	1.32	-	ENSG00000006459	False
36319	chr7	139790210	0.655	-	ENSG00000006459	False
36320	chr7	139790211	3.339	-	ENSG00000006459	False
36321	chr7	139790212	3.726	-	ENSG00000006459	False
36322	chr7	139790213	3.609	-	ENSG00000006459	False
36323	chr7	139790214	0.246	-	ENSG00000006459	False
36324	chr7	139790215	2.753	-	ENSG00000006459	False
36325	chr7	139790216	1.766	-	ENSG00000006459	False
36326	chr7	139790217	6.073	-	ENSG00000006459	False
36327	chr7	139790218	1.42	-	ENSG00000006459	False
36328	chr7	139790219	0.587	-	ENSG00000006459	False
36329	chr7	139790220	1.422	-	ENSG00000006459	False
36330	chr7	139790221	1.336	-	ENSG00000006459	False
36331	chr7	139790222	4.463	-	ENSG00000006459	False
36332	chr7	139790223	2.032	-	ENSG00000006459	False
36333	chr7	139790224	4.825	-	ENSG00000006459	False
36334	chr7	139790225	2.605	-	ENSG00000006459	False
36335	chr7	139790226	6.073	-	ENSG00000006459	False
36336	chr7	139790227	1.879	-	ENSG00000006459	False
36337	chr7	139790228	2.626	-	ENSG00000006459	False
36338	chr7	139790229	1.877	-	ENSG00000006459	False
36339	chr7	139790230	1.429	-	ENSG00000006459	False
36340	chr7	139790231	2.249	-	ENSG00000006459	False
36341	chr7	139790232	1.664	-	ENSG00000006459	False
36342	chr7	139790233	4.246	-	ENSG00000006459	False
36343	chr7	139790234	1.367	-	ENSG00000006459	False
36344	chr7	139790235	2.002	-	ENSG00000006459	False
36345	chr7	139790236	3.455	-	ENSG00000006459	False
36346	chr7	139790237	2.433	-	ENSG00000006459	False
36347	chr7	139790238	6.073	-	ENSG00000006459	False
36348	chr7	139790239	3.258	-	ENSG00000006459	False
36349	chr7	139790240	1.249	-	ENSG00000006459	False
36350	chr7	139790241	2.598	-	ENSG00000006459	False
36351	chr7	139790242	2.802	-	ENSG00000006459	False
36352	chr7	139790243	3.2	-	ENSG00000006459	False
36353	chr7	139790244	2.56	-	ENSG00000006459	False
36354	chr7	139790245	3.852	-	ENSG00000006459	False
36355	chr7	139790246	2.555	-	ENSG00000006459	False
36356	chr7	139790247	3.184	-	ENSG00000006459	False
36357	chr7	139790248	1.401	-	ENSG00000006459	False
36358	chr7	139790249	6.125	-	ENSG00000006459	False
36359	chr7	139790250	3.623	-	ENSG00000006459	False
36360	chr7	139790251	1.946	-	ENSG00000006459	False
36361	chr7	139790252	0.848	-	ENSG00000006459	False
36362	chr7	139790253	4.46	-	ENSG00000006459	False
36363	chr7	139790254	2.012	-	ENSG00000006459	False
36364	chr7	139790255	0.702	-	ENSG00000006459	False
36365	chr7	139790256	6.125	-	ENSG00000006459	False
36366	chr7	139790257	6.474	-	ENSG00000006459	False
36367	chr7	139790258	5.114	-	ENSG00000006459	False
36368	chr7	139790259	2.687	-	ENSG00000006459	False
36369	chr7	139790260	3.699	-	ENSG00000006459	False
36370	chr7	139790261	3.481	-	ENSG00000006459	False
36371	chr7	139790262	2.63	-	ENSG00000006459	False
36372	chr7	139790263	3.107	-	ENSG00000006459	False
36373	chr7	139790264	4.374	-	ENSG00000006459	False
36374	chr7	139790265	6.125	-	ENSG00000006459	False
36375	chr7	139790266	2.358	-	ENSG00000006459	False
36376	chr7	139790267	6.125	-	ENSG00000006459	False
36377	chr7	139790268	3.128	-	ENSG00000006459	False
36378	chr7	139790269	1.765	-	ENSG00000006459	False
36379	chr7	139790270	4.294	-	ENSG00000006459	False
36380	chr7	139790271	1.542	-	ENSG00000006459	False
36381	chr7	139790272	2.517	-	ENSG00000006459	False
36382	chr7	139790273	0.7	-	ENSG00000006459	False
36383	chr7	139790274	3.731	-	ENSG00000006459	False
36384	chr7	139790275	3.29	-	ENSG00000006459	False
36385	chr7	139790276	3.343	-	ENSG00000006459	False
36386	chr7	139790277	3.437	-	ENSG00000006459	False
36387	chr7	139790278	2.787	-	ENSG00000006459	False
36388	chr7	139790279	3.54	-	ENSG00000006459	False
36389	chr7	139790280	1.356	-	ENSG00000006459	False
36390	chr7	139790281	3.155	-	ENSG00000006459	False
36391	chr7	139790282	1.469	-	ENSG00000006459	False
36392	chr7	139790283	6.063	-	ENSG00000006459	False
36393	chr7	139790284	4.374	-	ENSG00000006459	False
36394	chr7	139790285	3.099	-	ENSG00000006459	False
36395	chr7	139790286	4.446	-	ENSG00000006459	False
36396	chr7	139790287	0.618	-	ENSG00000006459	False
36397	chr7	139790288	4.36	-	ENSG00000006459	False
36398	chr7	139790289	6.125	-	ENSG00000006459	False
36399	chr7	139790290	2.325	-	ENSG00000006459	False
36400	chr7	139790291	4.512	-	ENSG00000006459	False
36401	chr7	139790292	1.466	-	ENSG00000006459	False
36402	chr7	139790293	3.84	-	ENSG00000006459	False
36403	chr7	139790294	6.125	-	ENSG00000006459	False
36404	chr7	139790295	1.495	-	ENSG00000006459	False
36405	chr7	139790296	3.546	-	ENSG00000006459	False
36406	chr7	139790297	3.697	-	ENSG00000006459	False
36407	chr7	139790298	0.895	-	ENSG00000006459	False
36408	chr7	139790299	3.488	-	ENSG00000006459	False
36409	chr7	139790300	4.44	-	ENSG00000006459	False
36410	chr7	139790301	5.252	-	ENSG00000006459	False
36411	chr7	139790302	3.455	-	ENSG00000006459	False
36412	chr7	139790303	2.745	-	ENSG00000006459	False
36413	chr7	139790304	3.346	-	ENSG00000006459	False
36414	chr7	139790305	2.652	-	ENSG00000006459	False
36415	chr7	139790306	3.116	-	ENSG00000006459	False
36416	chr7	139790307	4.033	-	ENSG00000006459	False
36417	chr7	139790308	3.411	-	ENSG00000006459	False
36418	chr7	139790309	5.252	-	ENSG00000006459	False
36419	chr7	139790310	5.252	-	ENSG00000006459	False
36420	chr7	139790311	4.457	-	ENSG00000006459	False
36421	chr7	139790312	6.125	-	ENSG00000006459	False
36422	chr7	139790313	3.687	-	ENSG00000006459	False
36423	chr7	139790314	5.252	-	ENSG00000006459	False
36424	chr7	139790315	5.252	-	ENSG00000006459	False
36425	chr7	139790316	5.82	-	ENSG00000006459	False
36426	chr7	139790317	5.785	-	ENSG00000006459	False
36427	chr7	139790318	4.186	-	ENSG00000006459	False
36428	chr7	139790319	5.785	-	ENSG00000006459	False
36429	chr7	139790320	4.96	-	ENSG00000006459	False
36430	chr7	139790321	6.125	-	ENSG00000006459	False
36431	chr7	139790322	6.125	-	ENSG00000006459	False
36432	chr7	139790323	5.252	-	ENSG00000006459	False
36433	chr7	139790324	3.519	-	ENSG00000006459	False
36434	chr7	139790325	5.896	-	ENSG00000006459	False
36435	chr7	139790326	5.896	-	ENSG00000006459	False
36436	chr7	139790327	3.515	-	ENSG00000006459	False
36437	chr7	139790328	6.474	-	ENSG00000006459	False
36438	chr7	139790329	3.565	-	ENSG00000006459	False
36439	chr7	139790330	6.125	-	ENSG00000006459	False
36440	chr7	139790331	3.687	-	ENSG00000006459	False
36441	chr7	139790332	3.582	-	ENSG00000006459	False
36442	chr7	139790333	4.339	-	ENSG00000006459	False
36443	chr7	139790334	4.002	-	ENSG00000006459	False
36444	chr7	139790335	4.374	-	ENSG00000006459	False
36445	chr7	139790336	1.474	-	ENSG00000006459	False
36446	chr7	139790337	2.598	-	ENSG00000006459	False
36447	chr7	139790338	5.114	-	ENSG00000006459	False
36448	chr7	139790339	3.469	-	ENSG00000006459	False
36449	chr7	139790340	5.252	-	ENSG00000006459	False
36450	chr7	139790341	4.384	-	ENSG00000006459	False
36451	chr7	139790342	3.689	-	ENSG00000006459	False
36452	chr7	139790343	3.696	-	ENSG00000006459	False
36453	chr7	139790344	5.252	-	ENSG00000006459	False
36454	chr7	139790345	6.095	-	ENSG00000006459	False
36455	chr7	139790346	6.095	-	ENSG00000006459	False
36456	chr7	139790347	6.442	-	ENSG00000006459	False
36457	chr7	139790348	6.095	-	ENSG00000006459	False
36458	chr7	139790349	5.09	-	ENSG00000006459	False
36459	chr7	139790350	5.227	-	ENSG00000006459	False
36460	chr7	139790351	2.734	-	ENSG00000006459	False
36461	chr7	139790352	2.04	-	ENSG00000006459	False
36462	chr7	139790353	6.125	-	ENSG00000006459	False
36463	chr7	139790354	6.125	-	ENSG00000006459	False
36464	chr7	139790355	3.566	-	ENSG00000006459	False
36465	chr7	139790356	3.566	-	ENSG00000006459	False
36466	chr7	139790357	5.252	-	ENSG00000006459	False
36467	chr7	139790358	4.822	-	ENSG00000006459	False
36468	chr7	139790359	4.374	-	ENSG00000006459	False
36469	chr7	139790360	6.125	-	ENSG00000006459	False
36470	chr7	139790361	5.252	-	ENSG00000006459	False
36471	chr7	139790362	3.411	-	ENSG00000006459	False
36472	chr7	139790363	0.072	-	ENSG00000006459	False
36473	chr7	139790364	3.566	-	ENSG00000006459	False
36474	chr7	139790365	4.365	-	ENSG00000006459	False
36475	chr7	139790366	4.501	-	ENSG00000006459	False
36476	chr7	139790367	2.059	-	ENSG00000006459	False
36477	chr7	139790368	3.585	-	ENSG00000006459	False
36478	chr7	139790369	1.939	-	ENSG00000006459	False
36479	chr7	139790370	2.689	-	ENSG00000006459	False
36480	chr7	139790371	1.363	-	ENSG00000006459	False
36481	chr7	139790372	4.248	-	ENSG00000006459	False
36482	chr7	139790373	3.852	-	ENSG00000006459	False
36483	chr7	139790374	6.125	-	ENSG00000006459	False
36484	chr7	139790375	4.877	-	ENSG00000006459	False
36485	chr7	139790376	2.757	-	ENSG00000006459	False
36486	chr7	139790377	2.514	-	ENSG00000006459	False
36487	chr7	139790378	2.425	-	ENSG00000006459	False
36488	chr7	139790379	4.439	-	ENSG00000006459	False
36489	chr7	139790380	3.105	-	ENSG00000006459	False
36490	chr7	139790381	4.294	-	ENSG00000006459	False
36491	chr7	139790382	2.628	-	ENSG00000006459	False
36492	chr7	139790383	0.997	-	ENSG00000006459	False
36493	chr7	139790384	2.598	-	ENSG00000006459	False
36494	chr7	139790385	2.844	-	ENSG00000006459	False
36495	chr7	139790386	3.678	-	ENSG00000006459	False
36496	chr7	139790387	1.314	-	ENSG00000006459	False
36497	chr7	139790388	1.125	-	ENSG00000006459	False
36498	chr7	139790389	2.317	-	ENSG00000006459	False
36499	chr7	139790390	0.767	-	ENSG00000006459	False
36500	chr7	139790391	3.157	-	ENSG00000006459	False
36501	chr7	139790392	1.942	-	ENSG00000006459	False
36502	chr7	139790393	1.411	-	ENSG00000006459	False
36503	chr7	139790394	2.465	-	ENSG00000006459	False
36504	chr7	139790395	3.567	-	ENSG00000006459	False
36505	chr7	139790396	-0.361	-	ENSG00000006459	False
36506	chr7	139790397	2.96	-	ENSG00000006459	False
36507	chr7	139790398	2.031	-	ENSG00000006459	False
36508	chr7	139790399	4.824	-	ENSG00000006459	False
36509	chr7	139790400	6.474	-	ENSG00000006459	False
36510	chr7	139790401	2.658	-	ENSG00000006459	False
36511	chr7	139790402	1.448	-	ENSG00000006459	False
36512	chr7	139790403	1.917	-	ENSG00000006459	False
36513	chr7	139790404	1.343	-	ENSG00000006459	False
36514	chr7	139790405	2.353	-	ENSG00000006459	False
36515	chr7	139790406	0.593	-	ENSG00000006459	False
36516	chr7	139790407	0.807	-	ENSG00000006459	False
36517	chr7	139790408	3.582	-	ENSG00000006459	False
36518	chr7	139790409	2.297	-	ENSG00000006459	False
36519	chr7	139790410	3.092	-	ENSG00000006459	False
36520	chr7	139790411	4.921	-	ENSG00000006459	False
36521	chr7	139790412	1.46	-	ENSG00000006459	False
36522	chr7	139790413	0.052	-	ENSG00000006459	False
36523	chr7	139790414	2.495	-	ENSG00000006459	False
36524	chr7	139790415	1.637	-	ENSG00000006459	False
36525	chr7	139790416	1.254	-	ENSG00000006459	False
36526	chr7	139790417	4.568	-	ENSG00000006459	False
36527	chr7	139790418	2.569	-	ENSG00000006459	False
36528	chr7	139790419	4.361	-	ENSG00000006459	False
36529	chr7	139790420	0.006	-	ENSG00000006459	False
36530	chr7	139790421	2.598	-	ENSG00000006459	False
36531	chr7	139790422	0.846	-	ENSG00000006459	False
36532	chr7	139790423	2.605	-	ENSG00000006459	False
36533	chr7	139790424	1.847	-	ENSG00000006459	False
36534	chr7	139790425	0.261	-	ENSG00000006459	False
36535	chr7	139790426	1.745	-	ENSG00000006459	False
36536	chr7	139790427	3.698	-	ENSG00000006459	False
36537	chr7	139790428	4.487	-	ENSG00000006459	False
36538	chr7	139790429	5.053	-	ENSG00000006459	False
36539	chr7	139790430	3.405	-	ENSG00000006459	False
36540	chr7	139790431	6.125	-	ENSG00000006459	False
36541	chr7	139790432	6.125	-	ENSG00000006459	False
36542	chr7	139790433	3.366	-	ENSG00000006459	False
36543	chr7	139790434	4.499	-	ENSG00000006459	False
36544	chr7	139790435	6.125	-	ENSG00000006459	False
36545	chr7	139790436	1.828	-	ENSG00000006459	False
36546	chr7	139790437	4.438	-	ENSG00000006459	False
36547	chr7	139790438	6.125	-	ENSG00000006459	False
36548	chr7	139790439	2.646	-	ENSG00000006459	False
36549	chr7	139790440	3.374	-	ENSG00000006459	False
36550	chr7	139790441	3.64	-	ENSG00000006459	False
36551	chr7	139790442	3.388	-	ENSG00000006459	False
36552	chr7	139790443	6.125	-	ENSG00000006459	False
36553	chr7	139790444	6.125	-	ENSG00000006459	False
36554	chr7	139790445	6.125	-	ENSG00000006459	False
36555	chr7	139790446	3.481	-	ENSG00000006459	False
36556	chr7	139790447	3.566	-	ENSG00000006459	False
36557	chr7	139790448	1.968	-	ENSG00000006459	False
36558	chr7	139790449	2.779	-	ENSG00000006459	False
36559	chr7	139790450	5.252	-	ENSG00000006459	False
36560	chr7	139790451	5.114	-	ENSG00000006459	False
36561	chr7	139790452	6.125	-	ENSG00000006459	False
36562	chr7	139790453	5.114	-	ENSG00000006459	False
36563	chr7	139790454	6.125	-	ENSG00000006459	False
36564	chr7	139790455	5.252	-	ENSG00000006459	False
36565	chr7	139790456	5.252	-	ENSG00000006459	False
36566	chr7	139790457	1.893	-	ENSG00000006459	False
36567	chr7	139790458	2.749	-	ENSG00000006459	False
36568	chr7	139790459	2.406	-	ENSG00000006459	False
36569	chr7	139790460	2.992	-	ENSG00000006459	False
36570	chr7	139790461	2.295	-	ENSG00000006459	False
36571	chr7	139790462	4.151	-	ENSG00000006459	False
36572	chr7	139790463	4.896	-	ENSG00000006459	False
36573	chr7	139790464	4.77	-	ENSG00000006459	False
36574	chr7	139790465	4.896	-	ENSG00000006459	False
36575	chr7	139790466	5.736	-	ENSG00000006459	False
36576	chr7	139790467	5.736	-	ENSG00000006459	False
36577	chr7	139790468	4.15	-	ENSG00000006459	False
36578	chr7	139790469	3.283	-	ENSG00000006459	False
36579	chr7	139790470	3.381	-	ENSG00000006459	False
