	Chr	Pos	PhyloP	Strand	EnsemblID
38519	chr7	139801912	3.87	-	ENSG00000006459
38520	chr7	139801913	4.705	-	ENSG00000006459
38521	chr7	139801914	5.68	-	ENSG00000006459
38522	chr7	139801915	0.117	-	ENSG00000006459
38523	chr7	139801916	0.598	-	ENSG00000006459
38524	chr7	139801917	0.6	-	ENSG00000006459
38525	chr7	139801918	1.536	-	ENSG00000006459
38526	chr7	139801919	2.926	-	ENSG00000006459
38527	chr7	139801920	0.58	-	ENSG00000006459
38528	chr7	139801921	1.97	-	ENSG00000006459
38529	chr7	139801922	2.612	-	ENSG00000006459
38530	chr7	139801923	2.838	-	ENSG00000006459
38531	chr7	139801924	0.744	-	ENSG00000006459
38532	chr7	139801925	3.103	-	ENSG00000006459
38533	chr7	139801926	4.782	-	ENSG00000006459
38534	chr7	139801927	4.782	-	ENSG00000006459
38535	chr7	139801928	3.517	-	ENSG00000006459
38536	chr7	139801929	6.312	-	ENSG00000006459
38537	chr7	139801930	6.312	-	ENSG00000006459
38538	chr7	139801931	6.489	-	ENSG00000006459
38539	chr7	139801932	7.949	-	ENSG00000006459
38540	chr7	139801933	7.528	-	ENSG00000006459
38541	chr7	139801934	7.949	-	ENSG00000006459
38542	chr7	139801935	3.341	-	ENSG00000006459
38543	chr7	139801936	6.489	-	ENSG00000006459
38544	chr7	139801937	6.489	-	ENSG00000006459
38545	chr7	139801938	6.489	-	ENSG00000006459
38546	chr7	139801939	0.49	-	ENSG00000006459
38547	chr7	139801940	4.647	-	ENSG00000006459
38548	chr7	139801941	1.672	-	ENSG00000006459
38549	chr7	139801942	2.995	-	ENSG00000006459
38550	chr7	139801943	4.918	-	ENSG00000006459
38551	chr7	139801944	4.96	-	ENSG00000006459
38552	chr7	139801945	1.06	-	ENSG00000006459
38553	chr7	139801946	2.307	-	ENSG00000006459
38554	chr7	139801947	6.489	-	ENSG00000006459
38555	chr7	139801948	4.062	-	ENSG00000006459
38556	chr7	139801949	2.605	-	ENSG00000006459
38557	chr7	139801950	0.822	-	ENSG00000006459
38558	chr7	139801951	0.04	-	ENSG00000006459
38559	chr7	139801952	1.917	-	ENSG00000006459
38560	chr7	139801953	2.485	-	ENSG00000006459
38561	chr7	139801954	3.342	-	ENSG00000006459
38562	chr7	139801955	5.969	-	ENSG00000006459
38563	chr7	139801956	5.808	-	ENSG00000006459
38564	chr7	139801957	2.449	-	ENSG00000006459
38565	chr7	139801958	4.29	-	ENSG00000006459
38566	chr7	139801959	5.808	-	ENSG00000006459
38567	chr7	139801960	5.808	-	ENSG00000006459
38568	chr7	139810894	5.717	-	ENSG00000006459
38569	chr7	139810895	7.654	-	ENSG00000006459
38570	chr7	139810896	7.445	-	ENSG00000006459
38571	chr7	139810897	1.048	-	ENSG00000006459
38572	chr7	139810898	6.956	-	ENSG00000006459
38573	chr7	139810899	1.313	-	ENSG00000006459
38574	chr7	139810900	1.098	-	ENSG00000006459
38575	chr7	139810901	5.404	-	ENSG00000006459
38576	chr7	139810902	3.759	-	ENSG00000006459
38577	chr7	139810903	0.662	-	ENSG00000006459
38578	chr7	139810904	7.445	-	ENSG00000006459
38579	chr7	139810905	9.422	-	ENSG00000006459
38580	chr7	139810906	2.393	-	ENSG00000006459
38581	chr7	139810907	8.911	-	ENSG00000006459
38582	chr7	139810908	7.654	-	ENSG00000006459
38583	chr7	139810909	-0.078	-	ENSG00000006459
38584	chr7	139810910	6.339	-	ENSG00000006459
38585	chr7	139810911	7.445	-	ENSG00000006459
38586	chr7	139810912	3.09	-	ENSG00000006459
38587	chr7	139810913	7.654	-	ENSG00000006459
38588	chr7	139810914	7.654	-	ENSG00000006459
38589	chr7	139810915	1.649	-	ENSG00000006459
38590	chr7	139810916	5.087	-	ENSG00000006459
38591	chr7	139810917	5.18	-	ENSG00000006459
38592	chr7	139810918	0.431	-	ENSG00000006459
38593	chr7	139810919	8.911	-	ENSG00000006459
38594	chr7	139810920	9.422	-	ENSG00000006459
38595	chr7	139810921	0.35	-	ENSG00000006459
38596	chr7	139810922	5.84	-	ENSG00000006459
38597	chr7	139810923	7.445	-	ENSG00000006459
38598	chr7	139810924	2.0	-	ENSG00000006459
38599	chr7	139810925	7.654	-	ENSG00000006459
38600	chr7	139810926	7.654	-	ENSG00000006459
38601	chr7	139810927	1.621	-	ENSG00000006459
38602	chr7	139810928	8.911	-	ENSG00000006459
38603	chr7	139810929	3.964	-	ENSG00000006459
38604	chr7	139810930	1.199	-	ENSG00000006459
38605	chr7	139810931	8.911	-	ENSG00000006459
38606	chr7	139810932	7.58	-	ENSG00000006459
38607	chr7	139810933	3.249	-	ENSG00000006459
38608	chr7	139810934	7.654	-	ENSG00000006459
38609	chr7	139810935	7.578	-	ENSG00000006459
38610	chr7	139810936	0.001	-	ENSG00000006459
38611	chr7	139810937	4.551	-	ENSG00000006459
38612	chr7	139810938	3.606	-	ENSG00000006459
38613	chr7	139810939	0.866	-	ENSG00000006459
38614	chr7	139810940	9.422	-	ENSG00000006459
38615	chr7	139810941	7.479	-	ENSG00000006459
38616	chr7	139810942	2.827	-	ENSG00000006459
38617	chr7	139810943	4.612	-	ENSG00000006459
38618	chr7	139810944	3.115	-	ENSG00000006459
38619	chr7	139810945	2.415	-	ENSG00000006459
38620	chr7	139810946	8.911	-	ENSG00000006459
38621	chr7	139810947	3.74	-	ENSG00000006459
38622	chr7	139810948	-0.07	-	ENSG00000006459
38623	chr7	139810949	4.659	-	ENSG00000006459
38624	chr7	139810950	2.845	-	ENSG00000006459
38625	chr7	139810951	3.831	-	ENSG00000006459
38626	chr7	139810952	7.654	-	ENSG00000006459
38627	chr7	139810953	7.445	-	ENSG00000006459
38628	chr7	139810954	3.079	-	ENSG00000006459
38629	chr7	139810955	9.422	-	ENSG00000006459
38630	chr7	139810956	9.422	-	ENSG00000006459
38631	chr7	139810957	1.249	-	ENSG00000006459
38632	chr7	139810958	8.911	-	ENSG00000006459
38633	chr7	139810959	4.647	-	ENSG00000006459
38634	chr7	139810960	1.924	-	ENSG00000006459
38635	chr7	139810961	7.654	-	ENSG00000006459
38636	chr7	139810962	7.445	-	ENSG00000006459
38637	chr7	139810963	2.599	-	ENSG00000006459
38638	chr7	139810964	6.222	-	ENSG00000006459
38639	chr7	139810965	6.285	-	ENSG00000006459
38640	chr7	139810966	3.945	-	ENSG00000006459
38641	chr7	139810967	4.661	-	ENSG00000006459
38642	chr7	139810968	2.688	-	ENSG00000006459
38643	chr7	139810969	1.77	-	ENSG00000006459
38644	chr7	139810970	5.82	-	ENSG00000006459
38645	chr7	139810971	8.96	-	ENSG00000006459
38646	chr7	139810972	2.661	-	ENSG00000006459
38647	chr7	139810973	5.561	-	ENSG00000006459
38648	chr7	139810974	4.034	-	ENSG00000006459
38649	chr7	139810975	0.743	-	ENSG00000006459
38650	chr7	139810976	6.677	-	ENSG00000006459
38651	chr7	139810977	1.701	-	ENSG00000006459
38652	chr7	139810978	0.814	-	ENSG00000006459
38653	chr7	139810979	8.018	-	ENSG00000006459
38654	chr7	139810980	5.016	-	ENSG00000006459
38655	chr7	139810981	1.362	-	ENSG00000006459
38656	chr7	139810982	3.096	-	ENSG00000006459
38657	chr7	139810983	4.359	-	ENSG00000006459
38658	chr7	139810984	6.59	-	ENSG00000006459
38659	chr7	139813290	0.986	-	ENSG00000006459
38660	chr7	139813291	7.037	-	ENSG00000006459
38661	chr7	139813292	6.845	-	ENSG00000006459
38662	chr7	139813293	0.255	-	ENSG00000006459
38663	chr7	139813294	4.092	-	ENSG00000006459
38664	chr7	139813295	5.287	-	ENSG00000006459
38665	chr7	139813296	-0.081	-	ENSG00000006459
38666	chr7	139813297	2.501	-	ENSG00000006459
38667	chr7	139813298	5.301	-	ENSG00000006459
38668	chr7	139813299	3.114	-	ENSG00000006459
38669	chr7	139813300	6.374	-	ENSG00000006459
38670	chr7	139813301	2.718	-	ENSG00000006459
38671	chr7	139813302	6.845	-	ENSG00000006459
38672	chr7	139813303	6.845	-	ENSG00000006459
38673	chr7	139813304	8.183	-	ENSG00000006459
38674	chr7	139813305	-0.779	-	ENSG00000006459
38675	chr7	139813306	3.185	-	ENSG00000006459
38676	chr7	139813307	1.154	-	ENSG00000006459
38677	chr7	139813308	0.158	-	ENSG00000006459
38678	chr7	139813309	3.426	-	ENSG00000006459
38679	chr7	139813310	5.301	-	ENSG00000006459
38680	chr7	139813311	1.623	-	ENSG00000006459
38681	chr7	139813312	8.183	-	ENSG00000006459
38682	chr7	139813313	3.562	-	ENSG00000006459
38683	chr7	139813314	3.006	-	ENSG00000006459
38684	chr7	139813315	8.649	-	ENSG00000006459
38685	chr7	139813316	5.035	-	ENSG00000006459
38686	chr7	139813317	1.366	-	ENSG00000006459
38687	chr7	139813318	3.617	-	ENSG00000006459
38688	chr7	139813319	0.253	-	ENSG00000006459
38689	chr7	139813320	0.146	-	ENSG00000006459
38690	chr7	139813321	2.952	-	ENSG00000006459
38691	chr7	139813322	5.029	-	ENSG00000006459
38692	chr7	139813323	2.498	-	ENSG00000006459
38693	chr7	139813324	8.183	-	ENSG00000006459
38694	chr7	139813325	3.166	-	ENSG00000006459
38695	chr7	139813326	0.086	-	ENSG00000006459
38696	chr7	139813327	8.649	-	ENSG00000006459
38697	chr7	139813328	5.052	-	ENSG00000006459
38698	chr7	139813329	0.61	-	ENSG00000006459
38699	chr7	139813330	7.037	-	ENSG00000006459
38700	chr7	139813331	7.037	-	ENSG00000006459
38701	chr7	139813332	1.529	-	ENSG00000006459
38702	chr7	139813333	6.374	-	ENSG00000006459
38703	chr7	139813334	6.845	-	ENSG00000006459
38704	chr7	139813335	0.676	-	ENSG00000006459
38705	chr7	139813336	6.845	-	ENSG00000006459
38706	chr7	139813337	6.845	-	ENSG00000006459
38707	chr7	139813338	0.513	-	ENSG00000006459
38708	chr7	139813339	4.023	-	ENSG00000006459
38709	chr7	139813340	2.95	-	ENSG00000006459
38710	chr7	139813341	-0.764	-	ENSG00000006459
38711	chr7	139813342	5.062	-	ENSG00000006459
38712	chr7	139813343	4.089	-	ENSG00000006459
38713	chr7	139813344	0.364	-	ENSG00000006459
38714	chr7	139813345	8.183	-	ENSG00000006459
38715	chr7	139813346	1.355	-	ENSG00000006459
38716	chr7	139813347	3.243	-	ENSG00000006459
38717	chr7	139813348	3.273	-	ENSG00000006459
38718	chr7	139813349	8.183	-	ENSG00000006459
38719	chr7	139813350	0.147	-	ENSG00000006459
38720	chr7	139813351	0.82	-	ENSG00000006459
38721	chr7	139813352	0.662	-	ENSG00000006459
38722	chr7	139813353	-0.993	-	ENSG00000006459
38723	chr7	139813354	1.663	-	ENSG00000006459
38724	chr7	139813355	5.617	-	ENSG00000006459
38725	chr7	139813356	0.188	-	ENSG00000006459
38726	chr7	139813357	8.649	-	ENSG00000006459
38727	chr7	139813358	6.72	-	ENSG00000006459
38728	chr7	139813359	1.535	-	ENSG00000006459
38729	chr7	139813360	3.835	-	ENSG00000006459
38730	chr7	139813361	6.72	-	ENSG00000006459
38731	chr7	139813362	0.627	-	ENSG00000006459
38732	chr7	139813363	5.696	-	ENSG00000006459
38733	chr7	139813364	6.325	-	ENSG00000006459
38734	chr7	139813365	1.549	-	ENSG00000006459
38735	chr7	139813366	2.893	-	ENSG00000006459
38736	chr7	139813367	4.008	-	ENSG00000006459
38737	chr7	139813368	1.872	-	ENSG00000006459
38738	chr7	139813369	7.037	-	ENSG00000006459
38739	chr7	139813370	4.035	-	ENSG00000006459
38740	chr7	139813371	1.84	-	ENSG00000006459
38741	chr7	139813372	7.037	-	ENSG00000006459
38742	chr7	139813373	6.845	-	ENSG00000006459
38743	chr7	139813374	1.054	-	ENSG00000006459
38744	chr7	139813375	2.611	-	ENSG00000006459
38745	chr7	139813376	1.493	-	ENSG00000006459
38746	chr7	139813377	0.323	-	ENSG00000006459
38747	chr7	139813378	8.183	-	ENSG00000006459
38748	chr7	139813379	2.499	-	ENSG00000006459
38749	chr7	139813380	0.088	-	ENSG00000006459
38750	chr7	139813381	5.318	-	ENSG00000006459
38751	chr7	139813382	6.845	-	ENSG00000006459
38752	chr7	139818912	7.778	-	ENSG00000006459
38753	chr7	139818913	6.261	-	ENSG00000006459
38754	chr7	139818914	6.237	-	ENSG00000006459
38755	chr7	139818915	7.999	-	ENSG00000006459
38756	chr7	139818916	0.172	-	ENSG00000006459
38757	chr7	139818917	9.291	-	ENSG00000006459
38758	chr7	139818918	1.55	-	ENSG00000006459
38759	chr7	139818919	0.17	-	ENSG00000006459
38760	chr7	139818920	4.631	-	ENSG00000006459
38761	chr7	139818921	6.205	-	ENSG00000006459
38762	chr7	139818922	3.176	-	ENSG00000006459
38763	chr7	139818923	7.999	-	ENSG00000006459
38764	chr7	139818924	7.778	-	ENSG00000006459
38765	chr7	139818925	4.864	-	ENSG00000006459
38766	chr7	139818926	9.291	-	ENSG00000006459
38767	chr7	139818927	2.713	-	ENSG00000006459
38768	chr7	139818928	0.382	-	ENSG00000006459
38769	chr7	139818929	9.291	-	ENSG00000006459
38770	chr7	139818930	3.44	-	ENSG00000006459
38771	chr7	139818931	2.862	-	ENSG00000006459
38772	chr7	139818932	4.234	-	ENSG00000006459
38773	chr7	139818933	6.184	-	ENSG00000006459
38774	chr7	139818934	2.743	-	ENSG00000006459
38775	chr7	139818935	7.999	-	ENSG00000006459
38776	chr7	139818936	7.999	-	ENSG00000006459
38777	chr7	139818937	4.701	-	ENSG00000006459
38778	chr7	139818938	6.502	-	ENSG00000006459
38779	chr7	139818939	7.778	-	ENSG00000006459
38780	chr7	139818940	0.75	-	ENSG00000006459
38781	chr7	139818941	7.531	-	ENSG00000006459
38782	chr7	139818942	7.778	-	ENSG00000006459
38783	chr7	139820241	7.82	-	ENSG00000006459
38784	chr7	139820242	6.225	-	ENSG00000006459
38785	chr7	139820243	6.545	-	ENSG00000006459
38786	chr7	139820244	9.343	-	ENSG00000006459
38787	chr7	139820245	9.873	-	ENSG00000006459
38788	chr7	139820246	4.081	-	ENSG00000006459
38789	chr7	139820247	8.042	-	ENSG00000006459
38790	chr7	139820248	9.873	-	ENSG00000006459
38791	chr7	139820249	7.82	-	ENSG00000006459
38792	chr7	139820250	9.343	-	ENSG00000006459
38793	chr7	139820251	8.042	-	ENSG00000006459
38794	chr7	139820252	7.898	-	ENSG00000006459
38795	chr7	139820253	2.813	-	ENSG00000006459
38796	chr7	139820254	7.82	-	ENSG00000006459
38797	chr7	139820255	1.408	-	ENSG00000006459
38798	chr7	139820256	9.343	-	ENSG00000006459
38799	chr7	139820257	8.042	-	ENSG00000006459
38800	chr7	139820258	1.647	-	ENSG00000006459
38801	chr7	139820259	8.042	-	ENSG00000006459
38802	chr7	139820260	8.042	-	ENSG00000006459
38803	chr7	139820261	0.741	-	ENSG00000006459
38804	chr7	139820262	9.343	-	ENSG00000006459
38805	chr7	139820263	7.988	-	ENSG00000006459
38806	chr7	139820264	4.931	-	ENSG00000006459
38807	chr7	139820265	6.278	-	ENSG00000006459
38808	chr7	139820266	8.042	-	ENSG00000006459
38809	chr7	139820267	4.886	-	ENSG00000006459
38810	chr7	139820268	8.042	-	ENSG00000006459
38811	chr7	139820269	9.873	-	ENSG00000006459
38812	chr7	139820270	-0.164	-	ENSG00000006459
38813	chr7	139820271	9.343	-	ENSG00000006459
38814	chr7	139820272	4.478	-	ENSG00000006459
38815	chr7	139820273	1.823	-	ENSG00000006459
38816	chr7	139820274	9.343	-	ENSG00000006459
38817	chr7	139820275	9.343	-	ENSG00000006459
38818	chr7	139820276	4.19	-	ENSG00000006459
38819	chr7	139820277	8.042	-	ENSG00000006459
38820	chr7	139820278	8.042	-	ENSG00000006459
38821	chr7	139820279	-0.533	-	ENSG00000006459
38822	chr7	139820280	7.82	-	ENSG00000006459
38823	chr7	139820281	7.82	-	ENSG00000006459
38824	chr7	139820282	1.275	-	ENSG00000006459
38825	chr7	139820283	7.82	-	ENSG00000006459
38826	chr7	139820284	7.82	-	ENSG00000006459
38827	chr7	139820285	0.978	-	ENSG00000006459
38828	chr7	139820286	9.343	-	ENSG00000006459
38829	chr7	139820287	9.343	-	ENSG00000006459
38830	chr7	139820288	0.784	-	ENSG00000006459
38831	chr7	139820289	9.873	-	ENSG00000006459
38832	chr7	139820290	7.82	-	ENSG00000006459
38833	chr7	139820291	4.878	-	ENSG00000006459
38834	chr7	139820292	9.343	-	ENSG00000006459
38835	chr7	139820293	6.196	-	ENSG00000006459
38836	chr7	139820294	2.885	-	ENSG00000006459
38837	chr7	139820295	6.008	-	ENSG00000006459
38838	chr7	139820296	9.343	-	ENSG00000006459
38839	chr7	139820297	1.551	-	ENSG00000006459
38840	chr7	139820298	8.042	-	ENSG00000006459
38841	chr7	139820299	7.82	-	ENSG00000006459
38842	chr7	139820300	6.001	-	ENSG00000006459
38843	chr7	139820301	4.931	-	ENSG00000006459
38844	chr7	139820302	6.553	-	ENSG00000006459
38845	chr7	139820303	5.281	-	ENSG00000006459
38846	chr7	139820304	9.873	-	ENSG00000006459
38847	chr7	139820305	5.319	-	ENSG00000006459
38848	chr7	139820306	-0.036	-	ENSG00000006459
38849	chr7	139820307	9.873	-	ENSG00000006459
38850	chr7	139820308	8.042	-	ENSG00000006459
38851	chr7	139820309	5.607	-	ENSG00000006459
38852	chr7	139820310	9.343	-	ENSG00000006459
38853	chr7	139820311	9.873	-	ENSG00000006459
38854	chr7	139820312	2.097	-	ENSG00000006459
38855	chr7	139820313	9.343	-	ENSG00000006459
38856	chr7	139820314	7.82	-	ENSG00000006459
38857	chr7	139820315	0.902	-	ENSG00000006459
38858	chr7	139820316	6.365	-	ENSG00000006459
38859	chr7	139820317	7.82	-	ENSG00000006459
38860	chr7	139820318	0.897	-	ENSG00000006459
38861	chr7	139820319	8.042	-	ENSG00000006459
38862	chr7	139820320	9.873	-	ENSG00000006459
38863	chr7	139820321	0.163	-	ENSG00000006459
38864	chr7	139820322	9.343	-	ENSG00000006459
38865	chr7	139820323	6.303	-	ENSG00000006459
38866	chr7	139820324	7.82	-	ENSG00000006459
38867	chr7	139820325	7.82	-	ENSG00000006459
38868	chr7	139820326	9.343	-	ENSG00000006459
38869	chr7	139820327	1.218	-	ENSG00000006459
38870	chr7	139820328	7.82	-	ENSG00000006459
38871	chr7	139820329	7.82	-	ENSG00000006459
38872	chr7	139824420	7.778	-	ENSG00000006459
38873	chr7	139824421	4.154	-	ENSG00000006459
38874	chr7	139824422	9.818	-	ENSG00000006459
38875	chr7	139824423	7.999	-	ENSG00000006459
38876	chr7	139824424	0.162	-	ENSG00000006459
38877	chr7	139824425	9.818	-	ENSG00000006459
38878	chr7	139824426	9.818	-	ENSG00000006459
38879	chr7	139824427	1.68	-	ENSG00000006459
38880	chr7	139824428	9.291	-	ENSG00000006459
38881	chr7	139824429	3.875	-	ENSG00000006459
38882	chr7	139824430	3.684	-	ENSG00000006459
38883	chr7	139824431	9.291	-	ENSG00000006459
38884	chr7	139824432	5.267	-	ENSG00000006459
38885	chr7	139824433	-0.061	-	ENSG00000006459
38886	chr7	139824434	9.291	-	ENSG00000006459
38887	chr7	139824435	4.995	-	ENSG00000006459
38888	chr7	139824436	1.108	-	ENSG00000006459
38889	chr7	139824437	9.818	-	ENSG00000006459
38890	chr7	139824438	7.999	-	ENSG00000006459
38891	chr7	139824439	0.67	-	ENSG00000006459
38892	chr7	139824440	4.958	-	ENSG00000006459
38893	chr7	139824441	5.797	-	ENSG00000006459
38894	chr7	139824442	1.331	-	ENSG00000006459
38895	chr7	139824443	7.778	-	ENSG00000006459
38896	chr7	139824444	7.778	-	ENSG00000006459
38897	chr7	139824445	1.42	-	ENSG00000006459
38898	chr7	139824446	7.999	-	ENSG00000006459
38899	chr7	139824447	9.818	-	ENSG00000006459
38900	chr7	139824448	2.309	-	ENSG00000006459
38901	chr7	139824449	2.759	-	ENSG00000006459
38902	chr7	139824450	2.13	-	ENSG00000006459
38903	chr7	139824451	-1.54	-	ENSG00000006459
38904	chr7	139824452	9.291	-	ENSG00000006459
38905	chr7	139824453	7.778	-	ENSG00000006459
38906	chr7	139824454	0.085	-	ENSG00000006459
38907	chr7	139824455	6.326	-	ENSG00000006459
38908	chr7	139824456	3.195	-	ENSG00000006459
38909	chr7	139824457	2.263	-	ENSG00000006459
38910	chr7	139824458	7.778	-	ENSG00000006459
38911	chr7	139824459	9.291	-	ENSG00000006459
38912	chr7	139824460	-0.139	-	ENSG00000006459
38913	chr7	139824461	4.251	-	ENSG00000006459
38914	chr7	139824462	6.147	-	ENSG00000006459
38915	chr7	139824463	4.832	-	ENSG00000006459
38916	chr7	139824464	6.148	-	ENSG00000006459
38917	chr7	139824465	7.475	-	ENSG00000006459
38918	chr7	139824466	4.548	-	ENSG00000006459
38919	chr7	139824467	7.778	-	ENSG00000006459
38920	chr7	139824468	9.291	-	ENSG00000006459
38921	chr7	139824469	0.842	-	ENSG00000006459
38922	chr7	139824470	4.062	-	ENSG00000006459
38923	chr7	139824471	6.255	-	ENSG00000006459
38924	chr7	139824472	0.44	-	ENSG00000006459
38925	chr7	139824473	7.999	-	ENSG00000006459
38926	chr7	139824474	7.778	-	ENSG00000006459
38927	chr7	139824475	0.354	-	ENSG00000006459
38928	chr7	139824476	9.291	-	ENSG00000006459
38929	chr7	139824477	6.013	-	ENSG00000006459
38930	chr7	139824478	0.47	-	ENSG00000006459
38931	chr7	139824479	6.249	-	ENSG00000006459
38932	chr7	139824480	2.145	-	ENSG00000006459
38933	chr7	139824481	0.0	-	ENSG00000006459
38934	chr7	139824482	6.218	-	ENSG00000006459
38935	chr7	139824483	4.056	-	ENSG00000006459
38936	chr7	139824484	-0.037	-	ENSG00000006459
38937	chr7	139824485	7.778	-	ENSG00000006459
38938	chr7	139824486	7.778	-	ENSG00000006459
38939	chr7	139824487	2.652	-	ENSG00000006459
38940	chr7	139824488	9.291	-	ENSG00000006459
38941	chr7	139824489	9.291	-	ENSG00000006459
38942	chr7	139824490	4.573	-	ENSG00000006459
38943	chr7	139824491	5.69	-	ENSG00000006459
38944	chr7	139824492	9.291	-	ENSG00000006459
38945	chr7	139824493	0.17	-	ENSG00000006459
38946	chr7	139824494	7.291	-	ENSG00000006459
38947	chr7	139824495	4.926	-	ENSG00000006459
38948	chr7	139824496	0.238	-	ENSG00000006459
38949	chr7	139824497	7.999	-	ENSG00000006459
38950	chr7	139824498	7.778	-	ENSG00000006459
38951	chr7	139824499	2.512	-	ENSG00000006459
38952	chr7	139824500	4.926	-	ENSG00000006459
38953	chr7	139824501	7.999	-	ENSG00000006459
38954	chr7	139824502	2.085	-	ENSG00000006459
38955	chr7	139824503	7.999	-	ENSG00000006459
38956	chr7	139824504	9.818	-	ENSG00000006459
38957	chr7	139824505	3.545	-	ENSG00000006459
38958	chr7	139824506	5.848	-	ENSG00000006459
38959	chr7	139824507	7.999	-	ENSG00000006459
38960	chr7	139824508	2.071	-	ENSG00000006459
38961	chr7	139824509	7.428	-	ENSG00000006459
38962	chr7	139824510	4.435	-	ENSG00000006459
38963	chr7	139824511	1.729	-	ENSG00000006459
38964	chr7	139824512	9.818	-	ENSG00000006459
38965	chr7	139824513	9.291	-	ENSG00000006459
38966	chr7	139824514	0.212	-	ENSG00000006459
38967	chr7	139824515	8.015	-	ENSG00000006459
38968	chr7	139824516	7.531	-	ENSG00000006459
38969	chr7	139824517	1.396	-	ENSG00000006459
38970	chr7	139824518	7.778	-	ENSG00000006459
38971	chr7	139824519	7.999	-	ENSG00000006459
38972	chr7	139824520	7.778	-	ENSG00000006459
38973	chr7	139824521	7.778	-	ENSG00000006459
38974	chr7	139824522	9.291	-	ENSG00000006459
38975	chr7	139824523	-0.312	-	ENSG00000006459
38976	chr7	139824524	4.432	-	ENSG00000006459
38977	chr7	139824525	3.825	-	ENSG00000006459
38978	chr7	139824526	0.817	-	ENSG00000006459
38979	chr7	139824527	7.999	-	ENSG00000006459
38980	chr7	139824528	7.778	-	ENSG00000006459
38981	chr7	139824529	2.207	-	ENSG00000006459
38982	chr7	139824530	6.156	-	ENSG00000006459
38983	chr7	139824531	9.291	-	ENSG00000006459
38984	chr7	139824532	0.381	-	ENSG00000006459
38985	chr7	139824533	5.088	-	ENSG00000006459
38986	chr7	139824534	5.595	-	ENSG00000006459
38987	chr7	139824535	1.35	-	ENSG00000006459
38988	chr7	139824536	6.645	-	ENSG00000006459
38989	chr7	139824537	7.778	-	ENSG00000006459
38990	chr7	139824538	1.876	-	ENSG00000006459
38991	chr7	139824539	9.291	-	ENSG00000006459
38992	chr7	139824540	2.396	-	ENSG00000006459
38993	chr7	139824541	1.177	-	ENSG00000006459
38994	chr7	139824542	7.999	-	ENSG00000006459
38995	chr7	139824543	7.999	-	ENSG00000006459
38996	chr7	139824544	1.33	-	ENSG00000006459
38997	chr7	139824545	3.68	-	ENSG00000006459
38998	chr7	139824546	4.644	-	ENSG00000006459
38999	chr7	139824547	1.893	-	ENSG00000006459
39000	chr7	139824548	3.451	-	ENSG00000006459
39001	chr7	139824549	1.714	-	ENSG00000006459
39002	chr7	139824550	0.098	-	ENSG00000006459
39003	chr7	139824551	9.818	-	ENSG00000006459
39004	chr7	139824552	5.006	-	ENSG00000006459
39005	chr7	139824553	0.348	-	ENSG00000006459
39006	chr7	139824554	9.818	-	ENSG00000006459
39007	chr7	139824555	9.818	-	ENSG00000006459
39008	chr7	139824556	0.56	-	ENSG00000006459
39009	chr7	139824557	6.184	-	ENSG00000006459
39010	chr7	139824558	6.156	-	ENSG00000006459
39011	chr7	139824559	1.955	-	ENSG00000006459
39012	chr7	139824560	9.291	-	ENSG00000006459
39013	chr7	139824561	7.999	-	ENSG00000006459
39014	chr7	139824562	3.618	-	ENSG00000006459
39015	chr7	139824563	9.291	-	ENSG00000006459
39016	chr7	139824564	3.228	-	ENSG00000006459
39017	chr7	139824565	2.187	-	ENSG00000006459
39018	chr7	139824566	7.999	-	ENSG00000006459
39019	chr7	139824567	9.291	-	ENSG00000006459
39020	chr7	139824568	2.97	-	ENSG00000006459
39021	chr7	139824569	9.291	-	ENSG00000006459
39022	chr7	139824570	9.291	-	ENSG00000006459
39023	chr7	139824571	1.146	-	ENSG00000006459
39024	chr7	139824572	9.291	-	ENSG00000006459
39025	chr7	139824573	3.117	-	ENSG00000006459
39026	chr7	139824574	3.338	-	ENSG00000006459
39027	chr7	139824575	7.999	-	ENSG00000006459
39028	chr7	139824576	7.999	-	ENSG00000006459
39029	chr7	139824577	2.117	-	ENSG00000006459
39030	chr7	139824578	7.999	-	ENSG00000006459
39031	chr7	139824579	7.778	-	ENSG00000006459
39032	chr7	139824580	0.814	-	ENSG00000006459
39033	chr7	139824581	7.778	-	ENSG00000006459
39034	chr7	139824582	7.778	-	ENSG00000006459
39035	chr7	139824583	7.778	-	ENSG00000006459
39036	chr7	139826436	7.82	-	ENSG00000006459
39037	chr7	139826437	6.092	-	ENSG00000006459
39038	chr7	139826438	5.072	-	ENSG00000006459
39039	chr7	139826439	0.63	-	ENSG00000006459
39040	chr7	139826440	9.343	-	ENSG00000006459
39041	chr7	139826441	6.762	-	ENSG00000006459
39042	chr7	139826442	0.693	-	ENSG00000006459
39043	chr7	139826443	9.343	-	ENSG00000006459
39044	chr7	139826444	7.82	-	ENSG00000006459
39045	chr7	139826445	1.179	-	ENSG00000006459
39046	chr7	139826446	8.042	-	ENSG00000006459
39047	chr7	139826447	9.873	-	ENSG00000006459
39048	chr7	139826448	2.376	-	ENSG00000006459
39049	chr7	139826449	8.042	-	ENSG00000006459
39050	chr7	139826450	9.343	-	ENSG00000006459
39051	chr7	139826451	7.82	-	ENSG00000006459
39052	chr7	139826452	7.82	-	ENSG00000006459
39053	chr7	139826453	9.343	-	ENSG00000006459
39054	chr7	139826454	0.774	-	ENSG00000006459
