	Chr	Pos	PhyloP	Strand	EnsemblID
20567	chr6	137465300	-0.263000	-	ENSG00000164485
20568	chr6	137465301	-0.034000	-	ENSG00000164485
20569	chr6	137465302	1.399000	-	ENSG00000164485
20570	chr6	137465303	0.082000	-	ENSG00000164485
20571	chr6	137465304	0.120000	-	ENSG00000164485
20572	chr6	137465305	0.067000	-	ENSG00000164485
20573	chr6	137465306	-0.851000	-	ENSG00000164485
20574	chr6	137465307	0.028000	-	ENSG00000164485
20575	chr6	137465308	1.494000	-	ENSG00000164485
20576	chr6	137465309	0.156000	-	ENSG00000164485
20577	chr6	137465310	-0.083000	-	ENSG00000164485
20578	chr6	137465311	0.503000	-	ENSG00000164485
20579	chr6	137465312	0.649000	-	ENSG00000164485
20580	chr6	137465313	0.013000	-	ENSG00000164485
20581	chr6	137465314	-1.401000	-	ENSG00000164485
20582	chr6	137465315	-0.287000	-	ENSG00000164485
20583	chr6	137465316	1.104000	-	ENSG00000164485
20584	chr6	137465317	1.158000	-	ENSG00000164485
20585	chr6	137465318	0.605000	-	ENSG00000164485
20586	chr6	137465319	0.524000	-	ENSG00000164485
20587	chr6	137465320	-2.257000	-	ENSG00000164485
20588	chr6	137465321	1.873000	-	ENSG00000164485
20589	chr6	137465322	-1.264000	-	ENSG00000164485
20590	chr6	137465323	0.223000	-	ENSG00000164485
20591	chr6	137465324	-1.558000	-	ENSG00000164485
20592	chr6	137465325	-0.456000	-	ENSG00000164485
20593	chr6	137465326	-0.226000	-	ENSG00000164485
20594	chr6	137465327	-0.407000	-	ENSG00000164485
20595	chr6	137465328	0.643000	-	ENSG00000164485
20596	chr6	137465329	-0.236000	-	ENSG00000164485
20597	chr6	137465330	0.643000	-	ENSG00000164485
20598	chr6	137465331	-0.743000	-	ENSG00000164485
20599	chr6	137465332	0.568000	-	ENSG00000164485
20600	chr6	137465333	1.078000	-	ENSG00000164485
20601	chr6	137465334	1.052000	-	ENSG00000164485
20602	chr6	137465335	-0.040000	-	ENSG00000164485
20603	chr6	137465336	-1.914000	-	ENSG00000164485
20604	chr6	137465337	-1.957000	-	ENSG00000164485
20605	chr6	137465338	-0.125000	-	ENSG00000164485
20606	chr6	137465339	-0.701000	-	ENSG00000164485
20607	chr6	137465340	-0.161000	-	ENSG00000164485
20608	chr6	137465341	0.249000	-	ENSG00000164485
20609	chr6	137465342	0.412000	-	ENSG00000164485
20610	chr6	137465343	-0.420000	-	ENSG00000164485
20611	chr6	137465344	-0.097000	-	ENSG00000164485
20612	chr6	137465345	0.272000	-	ENSG00000164485
20613	chr6	137465346	-0.597000	-	ENSG00000164485
20614	chr6	137465347	-1.094000	-	ENSG00000164485
20615	chr6	137465348	1.142000	-	ENSG00000164485
20616	chr6	137465349	-0.777000	-	ENSG00000164485
20617	chr6	137465350	0.192000	-	ENSG00000164485
20618	chr6	137465351	-0.316000	-	ENSG00000164485
20619	chr6	137465352	0.520000	-	ENSG00000164485
20620	chr6	137465353	0.049000	-	ENSG00000164485
20621	chr6	137465354	-0.733000	-	ENSG00000164485
20622	chr6	137465355	-0.414000	-	ENSG00000164485
20623	chr6	137465356	-0.169000	-	ENSG00000164485
20624	chr6	137465357	-0.722000	-	ENSG00000164485
20625	chr6	137465358	0.692000	-	ENSG00000164485
20626	chr6	137465359	0.529000	-	ENSG00000164485
20627	chr6	137465360	-0.016000	-	ENSG00000164485
20628	chr6	137465361	-0.029000	-	ENSG00000164485
20629	chr6	137465362	-1.250000	-	ENSG00000164485
20630	chr6	137465363	0.021000	-	ENSG00000164485
20631	chr6	137465364	-0.814000	-	ENSG00000164485
20632	chr6	137465365	0.384000	-	ENSG00000164485
20633	chr6	137465366	-0.273000	-	ENSG00000164485
20634	chr6	137465367	0.545000	-	ENSG00000164485
20635	chr6	137465368	0.775000	-	ENSG00000164485
20636	chr6	137465369	-1.084000	-	ENSG00000164485
20637	chr6	137465370	0.533000	-	ENSG00000164485
20638	chr6	137465371	-0.105000	-	ENSG00000164485
20639	chr6	137465372	-0.131000	-	ENSG00000164485
20640	chr6	137465373	0.644000	-	ENSG00000164485
20641	chr6	137465374	0.887000	-	ENSG00000164485
20642	chr6	137465375	0.868000	-	ENSG00000164485
20643	chr6	137465376	0.457000	-	ENSG00000164485
20644	chr6	137465377	0.475000	-	ENSG00000164485
20645	chr6	137465378	-0.499000	-	ENSG00000164485
20646	chr6	137465379	0.872000	-	ENSG00000164485
20647	chr6	137465380	0.145000	-	ENSG00000164485
20648	chr6	137465381	0.644000	-	ENSG00000164485
20649	chr6	137465382	-1.024000	-	ENSG00000164485
20650	chr6	137465383	-0.359000	-	ENSG00000164485
20651	chr6	137465384	-1.436000	-	ENSG00000164485
20652	chr6	137465385	-1.094000	-	ENSG00000164485
20653	chr6	137465386	0.356000	-	ENSG00000164485
20654	chr6	137465387	0.105000	-	ENSG00000164485
20655	chr6	137465388	-1.644000	-	ENSG00000164485
20656	chr6	137465389	0.715000	-	ENSG00000164485
20657	chr6	137465390	-1.361000	-	ENSG00000164485
20658	chr6	137465391	0.457000	-	ENSG00000164485
20659	chr6	137465392	-0.227000	-	ENSG00000164485
20660	chr6	137465393	1.019000	-	ENSG00000164485
20661	chr6	137465394	1.085000	-	ENSG00000164485
20662	chr6	137465395	0.256000	-	ENSG00000164485
20663	chr6	137465396	0.003000	-	ENSG00000164485
20664	chr6	137465397	-0.181000	-	ENSG00000164485
20665	chr6	137465398	-0.111000	-	ENSG00000164485
20666	chr6	137465399	-0.644000	-	ENSG00000164485
20667	chr6	137465400	0.578000	-	ENSG00000164485
20668	chr6	137465401	0.148000	-	ENSG00000164485
20669	chr6	137465402	0.827000	-	ENSG00000164485
20670	chr6	137465403	-2.477000	-	ENSG00000164485
20671	chr6	137465404	-1.027000	-	ENSG00000164485
20672	chr6	137465405	0.285000	-	ENSG00000164485
20673	chr6	137465406	-0.289000	-	ENSG00000164485
20674	chr6	137465407	0.431000	-	ENSG00000164485
20675	chr6	137465408	0.130000	-	ENSG00000164485
20676	chr6	137465409	0.091000	-	ENSG00000164485
20677	chr6	137465410	0.389000	-	ENSG00000164485
20678	chr6	137465411	1.295000	-	ENSG00000164485
20679	chr6	137465412	0.638000	-	ENSG00000164485
20680	chr6	137465413	1.685000	-	ENSG00000164485
20681	chr6	137465414	0.070000	-	ENSG00000164485
20682	chr6	137465415	-0.188000	-	ENSG00000164485
20683	chr6	137465416	0.708000	-	ENSG00000164485
20684	chr6	137465417	-1.077000	-	ENSG00000164485
20685	chr6	137465418	0.059000	-	ENSG00000164485
20686	chr6	137465419	1.337000	-	ENSG00000164485
20687	chr6	137465420	-0.430000	-	ENSG00000164485
20688	chr6	137465421	-1.300000	-	ENSG00000164485
20689	chr6	137465422	1.229000	-	ENSG00000164485
20690	chr6	137465423	-0.535000	-	ENSG00000164485
20691	chr6	137465424	1.128000	-	ENSG00000164485
20692	chr6	137465425	0.058000	-	ENSG00000164485
20693	chr6	137465426	0.223000	-	ENSG00000164485
20694	chr6	137465427	-0.472000	-	ENSG00000164485
20695	chr6	137465428	-0.474000	-	ENSG00000164485
20696	chr6	137465429	-0.050000	-	ENSG00000164485
20697	chr6	137465430	0.050000	-	ENSG00000164485
20698	chr6	137465431	0.704000	-	ENSG00000164485
20699	chr6	137465432	0.325000	-	ENSG00000164485
20700	chr6	137465433	-0.100000	-	ENSG00000164485
20701	chr6	137465434	0.695000	-	ENSG00000164485
20702	chr6	137465435	-0.048000	-	ENSG00000164485
20703	chr6	137465436	0.772000	-	ENSG00000164485
20704	chr6	137465437	-0.653000	-	ENSG00000164485
20705	chr6	137465438	-0.580000	-	ENSG00000164485
20706	chr6	137465439	-0.013000	-	ENSG00000164485
20707	chr6	137465440	-1.076000	-	ENSG00000164485
20708	chr6	137465441	-0.063000	-	ENSG00000164485
20709	chr6	137465442	-1.632000	-	ENSG00000164485
20710	chr6	137465443	-1.267000	-	ENSG00000164485
20711	chr6	137465444	-0.848000	-	ENSG00000164485
20712	chr6	137465445	-0.046000	-	ENSG00000164485
20713	chr6	137465446	-0.547000	-	ENSG00000164485
20714	chr6	137465447	0.247000	-	ENSG00000164485
20715	chr6	137465448	-2.712000	-	ENSG00000164485
20716	chr6	137465449	-3.221000	-	ENSG00000164485
20717	chr6	137465450	-2.197000	-	ENSG00000164485
20718	chr6	137465451	-0.429000	-	ENSG00000164485
20719	chr6	137465452	-0.871000	-	ENSG00000164485
20720	chr6	137465453	0.098000	-	ENSG00000164485
20721	chr6	137465454	-0.388000	-	ENSG00000164485
20722	chr6	137465455	1.106000	-	ENSG00000164485
20723	chr6	137465456	0.337000	-	ENSG00000164485
20724	chr6	137465457	2.653000	-	ENSG00000164485
20725	chr6	137465458	-1.019000	-	ENSG00000164485
20726	chr6	137465459	0.101000	-	ENSG00000164485
20727	chr6	137465460	0.026000	-	ENSG00000164485
20728	chr6	137465461	-0.297000	-	ENSG00000164485
20729	chr6	137465462	0.524000	-	ENSG00000164485
20730	chr6	137465463	0.025000	-	ENSG00000164485
20731	chr6	137465464	0.505000	-	ENSG00000164485
20732	chr6	137465465	0.145000	-	ENSG00000164485
20733	chr6	137465466	0.330000	-	ENSG00000164485
20734	chr6	137465467	0.069000	-	ENSG00000164485
20735	chr6	137465468	1.381000	-	ENSG00000164485
20736	chr6	137465469	-0.473000	-	ENSG00000164485
20737	chr6	137465470	-0.587000	-	ENSG00000164485
20738	chr6	137465471	-0.039000	-	ENSG00000164485
20739	chr6	137465472	0.022000	-	ENSG00000164485
20740	chr6	137465473	1.073000	-	ENSG00000164485
20741	chr6	137465474	1.171000	-	ENSG00000164485
20742	chr6	137465475	-1.113000	-	ENSG00000164485
20743	chr6	137465476	-0.125000	-	ENSG00000164485
20744	chr6	137465477	0.357000	-	ENSG00000164485
20745	chr6	137465478	0.344000	-	ENSG00000164485
20746	chr6	137465479	0.349000	-	ENSG00000164485
20747	chr6	137465480	0.612000	-	ENSG00000164485
20748	chr6	137465481	-0.344000	-	ENSG00000164485
20749	chr6	137465482	-0.109000	-	ENSG00000164485
20750	chr6	137465483	1.063000	-	ENSG00000164485
20751	chr6	137465484	-0.170000	-	ENSG00000164485
20752	chr6	137465485	0.629000	-	ENSG00000164485
20753	chr6	137465486	0.164000	-	ENSG00000164485
20754	chr6	137465487	1.046000	-	ENSG00000164485
20755	chr6	137465488	-0.502000	-	ENSG00000164485
20756	chr6	137465489	-0.785000	-	ENSG00000164485
20757	chr6	137465490	0.890000	-	ENSG00000164485
20758	chr6	137465491	0.118000	-	ENSG00000164485
20759	chr6	137465492	-0.502000	-	ENSG00000164485
20760	chr6	137465493	0.629000	-	ENSG00000164485
20761	chr6	137465494	0.250000	-	ENSG00000164485
20762	chr6	137465495	-0.175000	-	ENSG00000164485
20763	chr6	137465496	0.521000	-	ENSG00000164485
20764	chr6	137465497	0.028000	-	ENSG00000164485
20765	chr6	137465498	-0.026000	-	ENSG00000164485
20766	chr6	137465499	-0.177000	-	ENSG00000164485
20767	chr6	137465500	0.961000	-	ENSG00000164485
20768	chr6	137465501	0.209000	-	ENSG00000164485
20769	chr6	137465502	-0.227000	-	ENSG00000164485
20770	chr6	137465503	-0.535000	-	ENSG00000164485
20771	chr6	137465504	-0.034000	-	ENSG00000164485
20772	chr6	137465505	1.046000	-	ENSG00000164485
20773	chr6	137465506	0.932000	-	ENSG00000164485
20774	chr6	137465507	-0.054000	-	ENSG00000164485
20775	chr6	137465508	-0.051000	-	ENSG00000164485
20776	chr6	137465509	-0.765000	-	ENSG00000164485
20777	chr6	137465510	0.910000	-	ENSG00000164485
20778	chr6	137465511	-2.482000	-	ENSG00000164485
20779	chr6	137465512	-3.461000	-	ENSG00000164485
20780	chr6	137465513	-0.948000	-	ENSG00000164485
20781	chr6	137465514	0.602000	-	ENSG00000164485
20782	chr6	137465515	-1.595000	-	ENSG00000164485
20783	chr6	137465516	0.338000	-	ENSG00000164485
20784	chr6	137465517	-0.752000	-	ENSG00000164485
20785	chr6	137465518	2.645000	-	ENSG00000164485
20786	chr6	137465519	0.962000	-	ENSG00000164485
20787	chr6	137465520	-0.237000	-	ENSG00000164485
20788	chr6	137465521	-0.809000	-	ENSG00000164485
20789	chr6	137465522	0.370000	-	ENSG00000164485
20790	chr6	137465523	1.344000	-	ENSG00000164485
20791	chr6	137465524	0.727000	-	ENSG00000164485
20792	chr6	137465525	-0.121000	-	ENSG00000164485
20793	chr6	137465526	1.386000	-	ENSG00000164485
20794	chr6	137465527	-0.179000	-	ENSG00000164485
20795	chr6	137465528	3.091000	-	ENSG00000164485
20796	chr6	137465529	1.666000	-	ENSG00000164485
20797	chr6	137465530	-0.812000	-	ENSG00000164485
20798	chr6	137465531	0.315000	-	ENSG00000164485
20799	chr6	137465532	0.735000	-	ENSG00000164485
20800	chr6	137465533	0.327000	-	ENSG00000164485
20801	chr6	137465534	0.645000	-	ENSG00000164485
20802	chr6	137465535	0.223000	-	ENSG00000164485
20803	chr6	137465536	0.972000	-	ENSG00000164485
20804	chr6	137465537	-0.084000	-	ENSG00000164485
20805	chr6	137465538	-0.597000	-	ENSG00000164485
20806	chr6	137465539	0.996000	-	ENSG00000164485
20807	chr6	137465540	-0.053000	-	ENSG00000164485
20808	chr6	137465541	0.291000	-	ENSG00000164485
20809	chr6	137465542	-0.084000	-	ENSG00000164485
20810	chr6	137465543	0.072000	-	ENSG00000164485
20811	chr6	137465544	0.062000	-	ENSG00000164485
20812	chr6	137465545	-0.439000	-	ENSG00000164485
20813	chr6	137465546	0.168000	-	ENSG00000164485
20814	chr6	137465547	-0.169000	-	ENSG00000164485
20815	chr6	137465548	-0.043000	-	ENSG00000164485
20816	chr6	137465549	0.936000	-	ENSG00000164485
20817	chr6	137465550	-0.583000	-	ENSG00000164485
20818	chr6	137465551	-0.044000	-	ENSG00000164485
20819	chr6	137465552	0.036000	-	ENSG00000164485
20820	chr6	137465553	0.837000	-	ENSG00000164485
20821	chr6	137465554	-0.429000	-	ENSG00000164485
20822	chr6	137465555	-0.457000	-	ENSG00000164485
20823	chr6	137465556	-1.599000	-	ENSG00000164485
20824	chr6	137465557	-0.047000	-	ENSG00000164485
20825	chr6	137465558	-0.730000	-	ENSG00000164485
20826	chr6	137465559	-0.042000	-	ENSG00000164485
20827	chr6	137465560	1.551000	-	ENSG00000164485
20828	chr6	137465561	-0.285000	-	ENSG00000164485
20829	chr6	137465562	-0.031000	-	ENSG00000164485
20830	chr6	137465563	0.042000	-	ENSG00000164485
20831	chr6	137465564	-0.682000	-	ENSG00000164485
20832	chr6	137465565	0.669000	-	ENSG00000164485
20833	chr6	137465566	0.277000	-	ENSG00000164485
20834	chr6	137465567	-0.818000	-	ENSG00000164485
20835	chr6	137465568	0.284000	-	ENSG00000164485
20836	chr6	137465569	-0.349000	-	ENSG00000164485
20837	chr6	137465570	-0.167000	-	ENSG00000164485
20838	chr6	137465571	-1.437000	-	ENSG00000164485
20839	chr6	137465572	0.002000	-	ENSG00000164485
20840	chr6	137465573	-0.095000	-	ENSG00000164485
20841	chr6	137465574	-0.418000	-	ENSG00000164485
20842	chr6	137465575	-1.307000	-	ENSG00000164485
20843	chr6	137465576	-0.190000	-	ENSG00000164485
20844	chr6	137465577	-0.459000	-	ENSG00000164485
20845	chr6	137465578	0.619000	-	ENSG00000164485
20846	chr6	137465579	-1.994000	-	ENSG00000164485
20847	chr6	137465580	-1.023000	-	ENSG00000164485
20848	chr6	137465581	0.352000	-	ENSG00000164485
20849	chr6	137465582	-0.742000	-	ENSG00000164485
20850	chr6	137465583	-0.644000	-	ENSG00000164485
20851	chr6	137465584	0.393000	-	ENSG00000164485
20852	chr6	137465585	-0.630000	-	ENSG00000164485
20853	chr6	137465586	0.008000	-	ENSG00000164485
20854	chr6	137465587	-0.371000	-	ENSG00000164485
20855	chr6	137465588	-0.168000	-	ENSG00000164485
20856	chr6	137465589	0.601000	-	ENSG00000164485
20857	chr6	137465590	0.692000	-	ENSG00000164485
20858	chr6	137465591	0.242000	-	ENSG00000164485
20859	chr6	137465592	0.008000	-	ENSG00000164485
20860	chr6	137465593	1.768000	-	ENSG00000164485
20861	chr6	137465594	0.181000	-	ENSG00000164485
20862	chr6	137465595	1.003000	-	ENSG00000164485
20863	chr6	137465596	0.075000	-	ENSG00000164485
20864	chr6	137465597	0.219000	-	ENSG00000164485
20865	chr6	137465598	-0.096000	-	ENSG00000164485
20866	chr6	137465599	0.175000	-	ENSG00000164485
20867	chr6	137465600	-0.381000	-	ENSG00000164485
20868	chr6	137465601	-0.225000	-	ENSG00000164485
20869	chr6	137465602	0.597000	-	ENSG00000164485
20870	chr6	137465603	0.112000	-	ENSG00000164485
20871	chr6	137465604	2.807000	-	ENSG00000164485
20872	chr6	137465605	-0.270000	-	ENSG00000164485
20873	chr6	137465606	-1.035000	-	ENSG00000164485
20874	chr6	137465607	0.189000	-	ENSG00000164485
20875	chr6	137465608	-0.289000	-	ENSG00000164485
20876	chr6	137465609	0.384000	-	ENSG00000164485
20877	chr6	137465610	-1.125000	-	ENSG00000164485
20878	chr6	137465611	0.182000	-	ENSG00000164485
20879	chr6	137465612	-1.769000	-	ENSG00000164485
20880	chr6	137465613	-1.347000	-	ENSG00000164485
20881	chr6	137465614	0.643000	-	ENSG00000164485
20882	chr6	137465615	-0.290000	-	ENSG00000164485
20883	chr6	137465616	0.682000	-	ENSG00000164485
20884	chr6	137465617	0.013000	-	ENSG00000164485
20885	chr6	137465618	-2.097000	-	ENSG00000164485
20886	chr6	137465619	-0.562000	-	ENSG00000164485
20887	chr6	137465620	-1.646000	-	ENSG00000164485
20888	chr6	137465621	0.529000	-	ENSG00000164485
20889	chr6	137465622	-0.308000	-	ENSG00000164485
20890	chr6	137465623	-0.953000	-	ENSG00000164485
20891	chr6	137465624	-0.016000	-	ENSG00000164485
20892	chr6	137465625	0.041000	-	ENSG00000164485
20893	chr6	137465626	-1.442000	-	ENSG00000164485
20894	chr6	137465627	0.283000	-	ENSG00000164485
20895	chr6	137465628	-0.430000	-	ENSG00000164485
20896	chr6	137465629	-0.462000	-	ENSG00000164485
20897	chr6	137465630	-1.148000	-	ENSG00000164485
20898	chr6	137465631	-1.445000	-	ENSG00000164485
20899	chr6	137465632	-1.158000	-	ENSG00000164485
20900	chr6	137465633	-0.381000	-	ENSG00000164485
20901	chr6	137465634	-0.349000	-	ENSG00000164485
20902	chr6	137465635	0.361000	-	ENSG00000164485
20903	chr6	137465636	-0.082000	-	ENSG00000164485
20904	chr6	137465637	0.169000	-	ENSG00000164485
20905	chr6	137465638	0.215000	-	ENSG00000164485
20906	chr6	137465639	-0.509000	-	ENSG00000164485
20907	chr6	137465640	0.064000	-	ENSG00000164485
20908	chr6	137465641	-0.548000	-	ENSG00000164485
20909	chr6	137465642	-1.366000	-	ENSG00000164485
20910	chr6	137465643	1.259000	-	ENSG00000164485
20911	chr6	137465644	0.026000	-	ENSG00000164485
20912	chr6	137465645	0.564000	-	ENSG00000164485
20913	chr6	137465646	-0.300000	-	ENSG00000164485
20914	chr6	137465647	0.553000	-	ENSG00000164485
20915	chr6	137465648	0.189000	-	ENSG00000164485
20916	chr6	137465649	2.223000	-	ENSG00000164485
20917	chr6	137465650	0.477000	-	ENSG00000164485
20918	chr6	137465651	-0.417000	-	ENSG00000164485
20919	chr6	137465652	-0.053000	-	ENSG00000164485
20920	chr6	137465653	-1.306000	-	ENSG00000164485
20921	chr6	137465654	-0.923000	-	ENSG00000164485
20922	chr6	137465655	-0.040000	-	ENSG00000164485
20923	chr6	137465656	-0.411000	-	ENSG00000164485
20924	chr6	137465657	0.615000	-	ENSG00000164485
20925	chr6	137465658	-0.530000	-	ENSG00000164485
20926	chr6	137465659	-0.380000	-	ENSG00000164485
20927	chr6	137465660	-0.078000	-	ENSG00000164485
20928	chr6	137465661	0.047000	-	ENSG00000164485
20929	chr6	137465662	-0.291000	-	ENSG00000164485
20930	chr6	137465663	-0.893000	-	ENSG00000164485
20931	chr6	137465664	-1.015000	-	ENSG00000164485
20932	chr6	137465665	-0.072000	-	ENSG00000164485
20933	chr6	137465666	-0.519000	-	ENSG00000164485
20934	chr6	137465667	0.014000	-	ENSG00000164485
20935	chr6	137465668	0.235000	-	ENSG00000164485
20936	chr6	137465669	0.609000	-	ENSG00000164485
20937	chr6	137465670	-1.456000	-	ENSG00000164485
20938	chr6	137465671	-0.093000	-	ENSG00000164485
20939	chr6	137465672	0.043000	-	ENSG00000164485
20940	chr6	137465673	-0.717000	-	ENSG00000164485
20941	chr6	137465674	-0.507000	-	ENSG00000164485
20942	chr6	137465675	-0.068000	-	ENSG00000164485
20943	chr6	137465676	0.076000	-	ENSG00000164485
20944	chr6	137465677	-0.817000	-	ENSG00000164485
20945	chr6	137465678	-2.150000	-	ENSG00000164485
20946	chr6	137465679	-0.042000	-	ENSG00000164485
20947	chr6	137465680	0.138000	-	ENSG00000164485
20948	chr6	137465681	-0.370000	-	ENSG00000164485
20949	chr6	137465682	-0.533000	-	ENSG00000164485
20950	chr6	137465683	-0.140000	-	ENSG00000164485
20951	chr6	137465684	-0.972000	-	ENSG00000164485
20952	chr6	137465685	0.408000	-	ENSG00000164485
20953	chr6	137465686	-1.785000	-	ENSG00000164485
20954	chr6	137465687	-1.167000	-	ENSG00000164485
20955	chr6	137465688	-0.332000	-	ENSG00000164485
20956	chr6	137465689	0.413000	-	ENSG00000164485
20957	chr6	137465690	0.671000	-	ENSG00000164485
20958	chr6	137465691	-0.168000	-	ENSG00000164485
20959	chr6	137465692	0.444000	-	ENSG00000164485
20960	chr6	137465693	0.672000	-	ENSG00000164485
20961	chr6	137465694	0.672000	-	ENSG00000164485
20962	chr6	137465695	-0.259000	-	ENSG00000164485
20963	chr6	137465696	-0.166000	-	ENSG00000164485
20964	chr6	137465697	-0.130000	-	ENSG00000164485
20965	chr6	137465698	0.449000	-	ENSG00000164485
20966	chr6	137465699	0.672000	-	ENSG00000164485
20967	chr6	137465700	-0.515000	-	ENSG00000164485
20968	chr6	137465701	0.407000	-	ENSG00000164485
20969	chr6	137465702	-0.095000	-	ENSG00000164485
20970	chr6	137465703	-0.303000	-	ENSG00000164485
20971	chr6	137465704	-0.061000	-	ENSG00000164485
20972	chr6	137465705	-2.068000	-	ENSG00000164485
20973	chr6	137465706	-1.064000	-	ENSG00000164485
20974	chr6	137465707	-0.508000	-	ENSG00000164485
20975	chr6	137465708	-1.352000	-	ENSG00000164485
20976	chr6	137465709	0.672000	-	ENSG00000164485
20977	chr6	137465710	0.672000	-	ENSG00000164485
20978	chr6	137465711	-1.885000	-	ENSG00000164485
20979	chr6	137465712	-0.319000	-	ENSG00000164485
20980	chr6	137465713	-0.316000	-	ENSG00000164485
20981	chr6	137465714	0.740000	-	ENSG00000164485
20982	chr6	137465715	-0.055000	-	ENSG00000164485
20983	chr6	137465716	0.298000	-	ENSG00000164485
20984	chr6	137465717	-1.182000	-	ENSG00000164485
20985	chr6	137465718	-0.526000	-	ENSG00000164485
20986	chr6	137465719	-0.501000	-	ENSG00000164485
20987	chr6	137465720	0.060000	-	ENSG00000164485
20988	chr6	137465721	1.025000	-	ENSG00000164485
20989	chr6	137465722	-0.235000	-	ENSG00000164485
20990	chr6	137465723	-0.849000	-	ENSG00000164485
20991	chr6	137465724	-1.012000	-	ENSG00000164485
20992	chr6	137465725	-0.115000	-	ENSG00000164485
20993	chr6	137465726	0.143000	-	ENSG00000164485
20994	chr6	137465727	-0.070000	-	ENSG00000164485
20995	chr6	137465728	-0.143000	-	ENSG00000164485
20996	chr6	137465729	-1.837000	-	ENSG00000164485
20997	chr6	137465730	-3.151000	-	ENSG00000164485
20998	chr6	137465731	0.101000	-	ENSG00000164485
20999	chr6	137465732	0.278000	-	ENSG00000164485
21000	chr6	137465733	-0.637000	-	ENSG00000164485
21001	chr6	137465734	1.374000	-	ENSG00000164485
21002	chr6	137465735	-1.084000	-	ENSG00000164485
21003	chr6	137465736	-0.628000	-	ENSG00000164485
21004	chr6	137465737	0.408000	-	ENSG00000164485
21005	chr6	137465738	0.213000	-	ENSG00000164485
21006	chr6	137465739	-0.284000	-	ENSG00000164485
21007	chr6	137465740	0.030000	-	ENSG00000164485
21008	chr6	137465741	-0.164000	-	ENSG00000164485
21009	chr6	137465742	0.085000	-	ENSG00000164485
21010	chr6	137465743	0.333000	-	ENSG00000164485
21011	chr6	137465744	0.085000	-	ENSG00000164485
21012	chr6	137465745	0.321000	-	ENSG00000164485
21013	chr6	137465746	-1.550000	-	ENSG00000164485
21014	chr6	137465747	-0.601000	-	ENSG00000164485
21015	chr6	137465748	0.160000	-	ENSG00000164485
21016	chr6	137465749	-0.038000	-	ENSG00000164485
21017	chr6	137465750	0.813000	-	ENSG00000164485
21018	chr6	137465751	-1.552000	-	ENSG00000164485
21019	chr6	137465752	-0.353000	-	ENSG00000164485
21020	chr6	137465753	1.843000	-	ENSG00000164485
21021	chr6	137465754	-2.487000	-	ENSG00000164485
21022	chr6	137465755	-0.992000	-	ENSG00000164485
21023	chr6	137465756	0.172000	-	ENSG00000164485
21024	chr6	137465757	-0.697000	-	ENSG00000164485
21025	chr6	137465758	-2.082000	-	ENSG00000164485
21026	chr6	137465759	-0.221000	-	ENSG00000164485
21027	chr6	137465760	-0.485000	-	ENSG00000164485
21028	chr6	137465761	-0.432000	-	ENSG00000164485
21029	chr6	137465762	-0.748000	-	ENSG00000164485
21030	chr6	137465763	-0.248000	-	ENSG00000164485
21031	chr6	137465764	-0.689000	-	ENSG00000164485
21032	chr6	137465765	-0.173000	-	ENSG00000164485
21033	chr6	137465766	-1.899000	-	ENSG00000164485
21034	chr6	137465767	0.277000	-	ENSG00000164485
21035	chr6	137465768	-1.379000	-	ENSG00000164485
21036	chr6	137465769	-0.843000	-	ENSG00000164485
21037	chr6	137465770	-0.154000	-	ENSG00000164485
21038	chr6	137465771	-0.016000	-	ENSG00000164485
21039	chr6	137465772	-0.404000	-	ENSG00000164485
21040	chr6	137465773	0.343000	-	ENSG00000164485
21041	chr6	137465774	0.073000	-	ENSG00000164485
21042	chr6	137465775	0.397000	-	ENSG00000164485
21043	chr6	137465776	-0.178000	-	ENSG00000164485
21044	chr6	137465777	-0.261000	-	ENSG00000164485
21045	chr6	137465778	-1.226000	-	ENSG00000164485
21046	chr6	137465779	-0.080000	-	ENSG00000164485
21047	chr6	137465780	-0.186000	-	ENSG00000164485
21048	chr6	137465781	-0.249000	-	ENSG00000164485
21049	chr6	137465782	-0.730000	-	ENSG00000164485
21050	chr6	137465783	-0.251000	-	ENSG00000164485
21051	chr6	137465784	-0.848000	-	ENSG00000164485
21052	chr6	137465785	-0.346000	-	ENSG00000164485
21053	chr6	137465786	-0.916000	-	ENSG00000164485
21054	chr6	137465787	0.056000	-	ENSG00000164485
21055	chr6	137465788	0.230000	-	ENSG00000164485
21056	chr6	137465789	0.323000	-	ENSG00000164485
21057	chr6	137465790	0.054000	-	ENSG00000164485
21058	chr6	137465791	-0.121000	-	ENSG00000164485
21059	chr6	137465792	0.540000	-	ENSG00000164485
21060	chr6	137465793	-0.224000	-	ENSG00000164485
21061	chr6	137465794	0.225000	-	ENSG00000164485
21062	chr6	137465795	0.283000	-	ENSG00000164485
21063	chr6	137465796	0.344000	-	ENSG00000164485
21064	chr6	137465797	-0.060000	-	ENSG00000164485
21065	chr6	137465798	0.510000	-	ENSG00000164485
21066	chr6	137465799	0.090000	-	ENSG00000164485
21067	chr6	137465800	-0.540000	-	ENSG00000164485
21068	chr6	137465801	1.420000	-	ENSG00000164485
21069	chr6	137465802	0.020000	-	ENSG00000164485
21070	chr6	137465803	0.355000	-	ENSG00000164485
21071	chr6	137465804	1.782000	-	ENSG00000164485
21072	chr6	137465805	1.049000	-	ENSG00000164485
21073	chr6	137465806	0.011000	-	ENSG00000164485
